date,place,company_name,budget,status,result,space_flight_name
"Mon May 15, 1967 11:00 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3M | Cosmos 158
"Fri May 12, 1967 10:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 157
"Tue May 09, 1967 21:50 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thorad SLV-2G Agena-D | KH-4A 41 (Corona 117) & Fanion 3
"Fri May 05, 1967 16:00 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Ariel 3
"Thu May 04, 1967 22:25 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Lunar Orbiter 4
"Fri Apr 28, 1967 10:01 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,"Titan IIIC | Vela 4A/4B, ERS-18, OV5-1, OV5-3"
"Thu Apr 27, 1967 12:50 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 156
"Wed Apr 26, 1967"," Vandenberg SFB, California, USA",US Air Force,Price: $59.0 million,Status: Retired,Failure,Titan IIIB | KH-8 5 (Gambit-3 5)
"Wed Apr 26, 1967 10:06 UTC"," San Marco Launch Platform, Kenya",ASI,Price: $0.0 million,Status: Retired,Success,Scout B | San Marco 2
"Sun Apr 23, 1967 00:35 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Soyuz | Soyuz 1
"Thu Apr 20, 1967 11:21 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | ESSA-5
"Mon Apr 17, 1967 07:05 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3C Centaur-D | Surveyor 3
"Fri Apr 14, 1967 03:25 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 12
"Thu Apr 13, 1967 02:40 UTC"," Uchinoura Space Center, Japan",UT,Price: $0.0 million,Status: Retired,Failure,Lambda-IV S | Ōsumi
"Wed Apr 12, 1967 10:51 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 155
"Sat Apr 08, 1967 09:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Proton-K/Block D | Cosmos 154
"Thu Apr 06, 1967 03:23 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Partial Failure,Atlas-SLV3 Agena-D | ATS-2
"Tue Apr 04, 1967 14:00 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 153
"Thu Mar 30, 1967 18:54 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 40 (Corona 116)
"Sat Mar 25, 1967 06:59 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 152
"Fri Mar 24, 1967 11:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3 | Cosmos 151
"Thu Mar 23, 1967 01:30 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E1 | Intelsat 2-3
"Wed Mar 22, 1967 14:05 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,R-36 Orb | OGTch n°08
"Wed Mar 22, 1967 12:44 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 150
"Tue Mar 21, 1967 10:07 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 149
"Thu Mar 16, 1967 17:30 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 148
"Mon Mar 13, 1967 12:10 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 147
"Fri Mar 10, 1967 11:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Proton-K/Block D | Cosmos 146
"Wed Mar 08, 1967 16:12 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C | OSO-3
"Fri Mar 03, 1967 06:44 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 145
"Tue Feb 28, 1967 14:34 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 144
"Mon Feb 27, 1967 08:45 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Partial Failure,Vostok-2 | Cosmos 143
"Fri Feb 24, 1967 19:59 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $59.0 million,Status: Retired,Success,Titan IIIB | KH-8 4 (Gambit-3 4)
"Wed Feb 22, 1967 22:02 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 39 (Corona 115)
"Wed Feb 15, 1967 10:06 UTC"," Hammaguir, Algeria, France",Armée de l'Air,Price: $0.0 million,Status: Retired,Success,Diamant A | Diadème 2
"Tue Feb 14, 1967 10:04 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 142
"Wed Feb 08, 1967 10:19 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 141
"Wed Feb 08, 1967 09:39 UTC"," Hammaguir, Algeria, France",Armée de l'Air,Price: $0.0 million,Status: Retired,Partial Failure,Diamant A | Diadème 1
"Wed Feb 08, 1967 08:00 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-2 | DSAP-4A F2
"Tue Feb 07, 1967 03:20 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Soyuz | Cosmos 140
"Sun Feb 05, 1967 01:17 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Lunar Orbiter 3
"Thu Feb 02, 1967 20:00 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 36 (Gambit-1 36)
"Tue Jan 31, 1967 12:45 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Failure,Scout B | OV3 5
"Thu Jan 26, 1967 17:31 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | ESSA-4
"Wed Jan 25, 1967 13:55 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,R-36 Orb | Cosmos 139
"Thu Jan 19, 1967 12:39 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 138
"Wed Jan 18, 1967 14:19 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,Titan IIIC | OPS 9321-9328
"Sat Jan 14, 1967 21:28 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 38 (Corona 114)
"Wed Jan 11, 1967 10:55 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E1 | Intelsat-2 2
"Thu Dec 29, 1966 12:00 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | OPS 1584
"Wed Dec 21, 1966 13:11 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 137
"Wed Dec 21, 1966 10:17 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 13
"Tue Dec 20, 1966 02:20 UTC"," Uchinoura Space Center, Japan",UT,Price: $0.0 million,Status: Retired,Failure,Lambda-IV S | Ōsumi
"Mon Dec 19, 1966 12:00 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 136
"Wed Dec 14, 1966 19:20 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta G | Biosatellite 1
"Wed Dec 14, 1966 18:14 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $59.0 million,Status: Retired,Success,Titan IIIB | KH-8 3 (Gambit-3 3)
"Wed Dec 14, 1966 11:27 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Prelaunch Failure,Soyuz | Soyuz 7K-OK n°1
"Mon Dec 12, 1966 20:37 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 135
"Sun Dec 11, 1966 21:09 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-D OV1 | OV1-9/OV1-10
"Wed Dec 07, 1966 02:12 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | ATS-1
"Mon Dec 05, 1966 21:09 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 35 (Gambit-1 35)
"Sat Dec 03, 1966 08:15 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 134
"Mon Nov 28, 1966 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Soyuz | Cosmos 133
"Sat Nov 19, 1966 08:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 132
"Wed Nov 16, 1966 13:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Cosmos-3 | Strela-2 n°2
"Sat Nov 12, 1966 09:50 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 131
"Fri Nov 11, 1966 20:46 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini XII
"Fri Nov 11, 1966 19:07 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | GATV 5001
"Tue Nov 08, 1966 19:53 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thorad SLV-2G Agena-D | KH-4A 37 (Corona 113)
"Sun Nov 06, 1966 23:21 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Lunar Orbiter 2
"Thu Nov 03, 1966 13:50 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,"Titan IIIC | Gemini B, OV4-3, &  OV4-1R/T"
"Wed Nov 02, 1966 20:24 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 34 (Gambit-1 34) & OPS 5424
"Wed Nov 02, 1966 00:45 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,R-36 Orb | OGTch n°06
"Fri Oct 28, 1966 11:56 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout B | OV3 2
"Wed Oct 26, 1966 23:05 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E1 | Intelsat-2 1
"Wed Oct 26, 1966 11:12 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3C Centaur-D | Surveyor SD-4
"Sat Oct 22, 1966 08:42 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 12
"Thu Oct 20, 1966 08:46 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 130
"Thu Oct 20, 1966 07:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Molniya-1 n°7
"Fri Oct 14, 1966 12:13 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 129
"Wed Oct 12, 1966 19:15 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 33 (Gambit-1 33) & SGLS 1
"Wed Oct 05, 1966 22:00 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Midas 12
"Sun Oct 02, 1966 10:39 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | ESSA-3
"Wed Sep 28, 1966 19:07 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $59.0 million,Status: Retired,Success,Titan IIIB | KH-8 2 (Gambit-3 2)
"Mon Sep 26, 1966 02:58 UTC"," Uchinoura Space Center, Japan",UT,Price: $0.0 million,Status: Retired,Failure,Lambda-IV S | Ōsumi
"Tue Sep 20, 1966 21:14 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 36 (Corona 112)
"Tue Sep 20, 1966 12:32 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3C Centaur-D | Surveyor 2
"Sat Sep 17, 1966 22:35 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,R-36 Orb | OGTch n°05
"Fri Sep 16, 1966 17:59 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 32 (Gambit-1 32) & Fanion 2
"Fri Sep 16, 1966 09:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Vostok-2 | Zenit-2 n°40
"Fri Sep 16, 1966 04:36 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-2 | DSAP-4A F1
"Mon Sep 12, 1966 14:42 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini XI
"Mon Sep 12, 1966 13:05 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | GATV 5006
"Sat Aug 27, 1966 09:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 128
"Fri Aug 26, 1966 13:59 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Failure,"Titan IIIC | IDCSP-1 8-14, GGTS-2"
"Thu Aug 25, 1966 17:15 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn IB | AS-202
"Wed Aug 24, 1966 08:03 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 11
"Fri Aug 19, 1966 19:25 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Midas 11
"Thu Aug 18, 1966 02:25 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 10
"Wed Aug 17, 1966 15:20 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E1 | Pioneer 7
"Tue Aug 16, 1966 18:30 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 31 (Gambit-1 31) & Sampan 1
"Wed Aug 10, 1966 19:26 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | Lunar Orbiter 1
"Tue Aug 09, 1966 20:46 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thorad SLV-2G Agena-D | KH-4A 35 (Corona 111)
"Mon Aug 08, 1966 11:29 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 127
"Thu Aug 04, 1966 10:45 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout B | OV3 3
"Fri Jul 29, 1966 18:30 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $59.0 million,Status: Retired,Success,Titan IIIB | KH-8 1 (Gambit-3 1)
"Thu Jul 28, 1966 10:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 126
"Wed Jul 20, 1966 08:58 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2A | Cosmos 125
"Mon Jul 18, 1966 22:20 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini X
"Mon Jul 18, 1966 20:39 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | GATV 5005
"Thu Jul 14, 1966 10:25 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 124
"Thu Jul 14, 1966 02:10 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Partial Failure,Atlas-D OV1 | OV1-7/OV1-8
"Tue Jul 12, 1966 17:55 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 30 (Gambit-1 30)
"Fri Jul 08, 1966 05:31 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 123
"Wed Jul 06, 1966 12:57 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Proton | Proton 3
"Tue Jul 05, 1966 14:53 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn IB | AS-203
"Fri Jul 01, 1966 16:02 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E1 | Explorer 33 (IMP-D)
"Sat Jun 25, 1966 10:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 122
"Fri Jun 24, 1966 00:12 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | PAGEOS-1
"Tue Jun 21, 1966 21:31 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 34 (Corona 110)
"Fri Jun 17, 1966 11:00 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 121
"Thu Jun 16, 1966 14:00 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,Titan IIIC | OPS 9311-9317 & GGTS-1
"Fri Jun 10, 1966 04:15 UTC"," Wallops Flight Facility, Virginia, USA",NASA,Price: $0.0 million,Status: Retired,Success,Scout B | OV3 4
"Thu Jun 09, 1966 20:15 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Partial Failure,Atlas-SLV3 Agena-D | Midas 10
"Wed Jun 08, 1966 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 120
"Tue Jun 07, 1966 02:48 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-B | OGO-3
"Fri Jun 03, 1966 19:25 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 29 (Gambit-1 29) & OPS 1856
"Fri Jun 03, 1966 13:39 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini IX-A
"Wed Jun 01, 1966 15:00 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas SLV-3 | ATDA
"Mon May 30, 1966 14:41 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3C Centaur-D | Surveyor 1
"Wed May 25, 1966 14:00 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C1 | Explorer 32 (AE-B)
"Tue May 24, 1966 05:30 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 119
"Tue May 24, 1966 02:00 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 33 (Corona 109)
"Thu May 19, 1966 19:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,R-36 Orb | OGTch n°04
"Thu May 19, 1966 02:27 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 9
"Tue May 17, 1966 15:15 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Failure,Atlas-SLV3 Agena-D | GATV 5004
"Tue May 17, 1966 11:00 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Voskhod | Zenit-4 n°18
"Sun May 15, 1966 07:55 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | Nimbus-2
"Sat May 14, 1966 19:02 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 28 (Gambit-1 28) & Leige
"Wed May 11, 1966 14:10 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 118
"Fri May 06, 1966 10:58 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 117
"Tue May 03, 1966 19:25 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Failure,Thor-SLV2A Agena-D | KH-4A 32 (Corona 108)
"Tue Apr 26, 1966 10:04 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 116
"Mon Apr 25, 1966 07:10 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Molniya-1 n°6
"Fri Apr 22, 1966 09:45 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout B | OV3 1
"Wed Apr 20, 1966 10:40 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 115
"Tue Apr 19, 1966 19:15 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 27 (Gambit-1 27)
"Fri Apr 08, 1966 19:35 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3B Agena-D | OAO-1
"Fri Apr 08, 1966 01:00 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Partial Failure,Atlas-LV3C Centaur-D | Surveyor Model-3
"Thu Apr 07, 1966 22:02 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 31 (Corona 107)
"Wed Apr 06, 1966 11:40 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 114
"Thu Mar 31, 1966 10:46 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 10
"Thu Mar 31, 1966 05:41 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-1I | DSAP-2 F3
"Wed Mar 30, 1966 09:20 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-D OV1 | OV1-4/OV1-5
"Sun Mar 27, 1966 07:20 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Molniya | Molniya-1 n°5
"Sat Mar 26, 1966 03:31 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 8
"Thu Mar 24, 1966 14:39 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Proton | N-4 n°3
"Mon Mar 21, 1966 09:40 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 113
